url,text,super-long
https://zlatyfond.sme.sk/dielo/79/Chalupka_Boj-pri-Jelsave/1,"Poniže Jelšavy 
zelené moravy, 
a na tých moravách 
vejú dve zástavy. 

Nad jednou zástavou 
blyští sa kríž svätý, 
pod krížom slovenské 
šíkom stoja čaty.

A nad druhou mesiac 
svieti si zvysoka, 
pod mesiacom Turci, 
tá zbojnič divoká.

A Turkov — tých vám je, 
ako dreva v lese; 
len dobre, že ich tá 
zem božia unese:

a našich len zo žmeň: 
oj, Bože náš, Bože! 
Ak ty nepomôžeš, 
ktože nám pomôže?

A surmity hrajú, 
pália samopaly: 
nad Muráň—dolinou 
hory sa ozvali;

zadunelo pole 
pod kopyty koňom: 
čata sa za čatou 
rúti Turek po ňom;

čata sa za čatou 
rúti na Slováka 
a hromom udiera 
junák na junáka.

Cendžia ostré šable, 
práskajú kopije, 
a krv svojich synov 
zem slovenská pije.

Hojže, ľudia, zle je! 
Beda našej hlave: 
už to naše vojsko 
pätí ku Jelšave;

ku Jelšave pätí, 
Turek za ním letí: 
škoda, večná škoda 
tých slovenských detí!

Nebojme sa, bratia, 
hoj, nebojme sa my, 
čím je šabľa v pästi 
a čím Boh nad nami.

Čím je Boh nad nami 
a čím šabľa v pästi: 
nebude si Turčín 
pánom našej vlasti.

A od Mutna tmavá 
valí sa mrákava, 
a v tej mrákave sa 
na kríž poblyskáva.

A valí sa, valí 
dolu do doliny: 
tam popolom ležia 
slovenské dediny.

Z dedín krv pobitých 
ku Bohu tam volá, 
okol dedín pole 
už len púšť je holá.

Nie je to mrákava: 
kone to tam práša, 
a na totých koňoch 
bystrá Slovač naša.

Ani sa tam blesky 
na kríž neblýskajú: 
to naši Slováci 
šabľami zvíjajú.

A tá naša Slovač, 
ako ľúta búrka, 
hodila sa nadol 
a padla na Turka.

Hodila sa nadol, 
ako búrka z neba: 
vzala ona, vzala 
Turka medzi seba.

Hoj, vzala ho ona 
vo dva boky zrazu: 
pohan, teraz teba 
vydá Boh na skazu.

A to naše vojsko 
samopalmi páli: 
a Turek za Turkom 
z badalíj sa valí.

Samopalmi páli, 
kopijami kole: 
tečie krv turecká 
prez jelšavské pole.

Kopijami kole 
a šabľami seká: 
a Slovák víťazí 
a Turčín uteká.

Poniže Jelšavy 
zelené moravy, 
a na tých moravách 
viali dve zástavy.

Už len jedna veje: 
nad tou je kríž svätý, 
pod ním sa slovenské 
modlia Bohu čaty.

A mesiac — ten si už 
nesvieti z vysoka — 
padli Turci, padla 
tá zbojnič divoká.

A surmity hrajú 
Slovákom ku sláve: 
oj, bol vám to za boj, 
ten boj pri Jelšave.",
https://zlatyfond.sme.sk/dielo/222/Chalupka_Smutok/1,"Nad Tatrou sa nebo kalí,
kalí mraky hromovými;
mútny sa Váh i Hron valí
krajmi žiaľom uvädlými.

Váh i Hron Slovensko rosí,
Slováci doň slzy ronia;
Matka Tatra smútok nosí,
jej deťom do hrobu zvonia.

Hrob ten pre nás zrada čierna
do tej zeme vykopala,
ktorej krv slovenská verná
neraz v obeť už sa liala.

Nesmúť, Tatro, milá mati!
Zlož zo seba šat ten tmavý;
hoj, — Boh zradu tú prevráti
zradcom na ich podlé hlavy.

A náš kraj sa zas osvieži
a vykvitne kvetom novým:
Jasný Váh i Hron pobeží
spevným poľom Slovákovým.",
https://zlatyfond.sme.sk/dielo/223/Chalupka_Kriziak/1,"Sedí dievčina na brale vysokom,
po šírom mori mútnym blúdi okom;
slza za slzou na tvár zvädlú padá:
a tam deň po dni ona preplakáva;
tam sa s ňou víta slnko, keď už vstáva;
tam sa s ňou lúči, keď za hory sadá.

Belavé pary plazia sa po vode,
sťa s rozdutými vetrilami lode:
klamnými devu obrazami mätú.
Nejde; jaj, nejde ten tvoj premilený:
či u moslemov upie zaväznený,
či tam už dušu dal za vieru svätú? —

Kráľ ohlásil kríž a trúby zahrali,
víťaznú mládež na vojnu volali,
za šíro more, až do Svätej zemi:
a junák neznal srdcu odolati,
by tam boj svätý nešiel bojovati,
kde kríž do prachu hodili moslemi.

„Zbohom, dievčino, sivá holúbočko!
Lež preto jasné nezamúť si očko:
už mám kríž i meč, viera zve do boja:
keď tá niva sa znovu zazelená,
zas sa ti vrátim, duša premilená:
a potom večne, večne budeš moja.“

A niva znovu sa zazelenala;
ale dievčina darmo uvíjala
do svadobného vesienku si venca:
už i krása lúk kosou padla krivou,
už len jesienka pustou kvitla nivou:
a ešte nemá a nemá milenca. —

A ona sedí na brale vysokom,
po šírom mori mútnym blúdi okom;
slza za slzou na tvár zvädlú padá.
Slnko už sadlo; večer mrazom dýše,
a more pod ňou voľne sa kolíše;
do mora luna nazerá sa mladá.

A čo to pláva cez tie vody šeré?
Či labuť ešte na mori sa perie,
a pri materi jej rodinka milá? —
Nie; to sa labuť neperie na mori:
je tomu čas už, čo tam na podhorí
do hustého sa triesťa utúlila.

Junák to bledý tam po vode tenie,
znak kríža sa mu na plášti červenie;
vo hrudi strela, v pästi meč zlomený:
a ako deva junáka zahliadla,
bez duše z brala vysokého padla:
oj, veď on to bol, ten jej premilený.",
https://zlatyfond.sme.sk/dielo/224/Chalupka_Branko/1,"Vo Zvolene zvony zvonia,
za Zvolenom Branka honia:
honia, honia durným honom
po doline hore Hronom.

„Prečože to, Branko, prečo:
či si im zavinil niečo?“
— „Majú oni do mňa vinu,
ale ja mám do nich inú.

Bulo dobre — ale dávno:
žil na svete Slovák slávno;
oj, žil si on vo slobode,
ako ryba v tichej vode.

Cudzí zbojom na nás padol,
o vlasť našu nás okradol;
došliapal nám naše práva,
zašla rodu nášho sláva.

Idú roky zo sta do sta,
zem cudzinou nám zarostá;
kto slovenskej pravde žije,
pekelná ho krivda bije.

A ja neraz v ťažkom bôli
stál som na vysokej holi:
stál som nad tým pekným krajom
medzi Tatrou a Dunajom.

To zem, dedom mojim vzatá,
to vlasť a mať moja svatá:
a ja sirotou tu stojím
a vo svojom nie som svojím. —

I plakali moje oči,
že môj ľud mi je v otroči:
i čakal som — ale darmo,
kto by zlomil naše jarmo.“

A v Bystrici zvony zvonia,
za Bystricou Branka honia:
honia, honia durným honom
po doline hore Hronom.

„Hojže, Branko! Nože ty mne —
nože povedz mi úprimne:
či sa ti krv nebúrila,
keď ti krivda pravdu bila?“

— „Hoj, búrila sa krv moja
a hnala ma ta do boja:
hnala ti ma ona, hnala,
ta na hory, ta na bralá.

A od Matry až na Tatry
zasvietili moje vatry:
kto ich videl, vedel, čo je,
a poberal sa do zbroje.

A z hôr a brál junač smelá,
šabľu v pästi, vdol udrela.
Deti slovenského rodu
leteli v boj za slobodu. —

Skvitli dobrí ako kvieťa,
ked ho jarné dni osvieťa:
zlí padali omarení,
ako lísťa v čas jeseni.

Bulo dobre — lež za málo;
— Ako Boh dal, tak sa stalo. —
Ľud môj, junač moja padla
a nádeja tvoja zvädla.

Zvädla — ale sa zotaví,
a vykvitne kvetom slávy:
dozrú raz i tvoje časy,
príde víťaz, čo ťa spasí.“

A na Brezne zvony zvonia,
a za Breznom Branka honia:
honia, honia, durným honom,
po doline hore Hronom.

A tamhore vyše mesta
zarúbaná mocne cesta:
bude ti tam, Branko, beda:
tá záruba diaľ ti nedá. —

A zlí zlé si našli rady:
postávali poza klady,
i padli naň zhora, zdola,
ako vrany na sokola.

Strelami ho postrieľali,
šabľami ho porúbali,
lež kým Branko hlavu sklonil,
dvanástim on hlavy zronil. —

„Hojže, bože! staň do súdu,
prislúž pravdu môjmu ľudu:
mňa zabila podlá zrada,
slnko moje už zapadá.

Pravde žil som, krivdu bil som,
verne národ môj ľúbil som:
to jediná moja vina,
a okrem tej žiadna iná.

A vy, bratia, tak urobte,
berte šable, jamu kopte:
jamu kopte dohlboka,
hrob mi sypte dovysoka.

Na hrob kameň mi vyvýšte,
moje meno doň mi vpíšte:
nech vie, kto sa naň podíva,
že tam Branko odpočíva.“",
https://zlatyfond.sme.sk/dielo/225/Chalupka_Bombura/1,"Na breznianskej veži trúby prehrávajú,
breznianskych junákov do zbroje volajú:
a junáci letia na brány, na valy,
pri boku im šable, v rukách samopaly.

A veď sa im ono tým Brezňanom stalo,
o čom sa nikomu ani nepozdalo.
Za Hronom, tam pod tým vysokým pahorom,
prešlú noc kuruci ľahli si táborom.
A ledva deň svitol za nocou, za tmavou,
prišiel k mestu hlásač pod bielou zástavou.
A pred bránou, tam sa postavil na cestu
a takô posolstvo ohlasoval mestu:

„Víťazný náš vojvod i brať naša celá
udatným Brezňanom svoj pozdrav posiela.
My sme vojsko vlasti, a naša zástava
veje na obranu slobody a práva.
Kráľ náš, to je zlý kráľ, robí, čo nesluší;
on nám naše práva vierolomne ruší;
a neznosné tiaže na vlasť našu váľa:
preto sme zodvihli zbroj našu na kráľa;
ani že my tú zbroj skorej nezložíme,
čím jemu korunu z hlavy nezroníme.
Potom nám — len potom lepšia doba svitne,
len potom vlasť naša slobodou zakvitne:
a preto, kto si syn vlasti svojej pravý,
ber šabľu a staň si pod naše zástavy.“ —
Jemu rečník mestský odpovedá z brány,
— pri ňom starší mesta i s radnými pány: —
„Pozdrav si, hlásaču, tých, čo ťa poslali,
a žeby si s Breznom svätý pokoj dali.
Známe my vás, známe: niet v kameni vody,
ani u kuruca pravdy a slobody.
Brojíte na kráľa: oj, beda vám, beda!
Boh si pravdu svoju brať na posmech nedá!
Brojíte na kráľa: — a tými krivdami,
pre ktoré brojíte, krivdíte nás sami.
Tým ste si sami súd vyniesli na seba,
a príde — prísť musí na vás kára z neba.
Slovákovi svätá je kráľova hlava:
on z ďaky krv svoju zaň dával i dáva.
Ani my, ľud verný, ľud slovenskej zeme,
pod vaše zástavy nikdy nestaneme.
A bodaj to, bodaj, dobrô nebo dalo,
by vás oko naše nikdy nevídalo.“

„Pre to spurné slovo,“ — hlásač pyšno rečie:
„pre to spurné slovo krv vaša potečie.
Voľte si víťaza, zvolíme si i my:
a tí nech boj bijú pred zraky našimi.
Ak nášho víťaza váš premôže v boji,
my hneď odrazíme od mesta v pokoji.
Jestli ale vášho náš víťaz pokorí,
to zaraz nech Brezno brány nám otvorí.“ —
„Staň sa!“ zvolal rečník: — „nech Boh svojím súdom
súdi medzi vaším a slovenským ľudom!“ —

Pred breznianskou bránou šíra lúka leží,
popri nej šumný Hron bystrým tokom beží.
A na to tej lúke dva víťazi stoja,
s kopijami v pästi, hotoví do boja.

Tam Maďar, vo zbroji striebrom vykladanej,
pyšno si harcuje na paripe vranej.
Syn to divej pusty, pustého pohľadu,
ku koňu, ku šabli privyklý od mladu:

a tu náš Bombura: víťaz to od pluha,
biť ale dobre vie ruka jeho tuhá.
Broň i šišiak na ňom z pevnej sú ocele,
a sivko jarabý hrá pod ním vesele.

Na bráne dvanásti trubači zahrali
a naši víťazi do boja sa dali.
Sklonili kopije, muž na muža vrazil:
kopije sprašťali, žiadon nezvíťazil.

Na bráne druhý raz trubači zahrali:
a víťazi znovu do boja sa dali.
Vytasili šable, muž na muža vrazil;
šable sa zlámali, žiadon nezvíťazil. —

Na bráne tretí raz trubači zahrali:
a víťazi zasa do boja sa dali.
Hoj, teraz len bulo oči na čom pásti,
keď junákom blysli posekáne v pästi.
A tie posekáne — tak ony durkali,
až sa tie breznianske múry ozývali.
Borba dlho stála: už i deň zapadal,
a junák junáka ešte neovládal.
Tie ich bujné kone sú už samá pena;
tie ich jasné brone brudí krev červená.

„Poddaj sa, víťaze!“ — Maďar pyšno volá:
„Slovák Maďarovi nikdy neodolá.“

„Bude, ako Boh dá!“ — Slovák mu odvetí:
„A pýcha zlým dýcha, a do zlého letí.“ —

Hoj, len ti náš Slovák sivka raz otočil
a ku Maďarovi od boku priskočil:
a vtom buchlo, ako keď strela nebeská
stovekô dubisko na horách roztrieska.

A páčte! — Už Maďar z paripy sa valí
a čudská jeho krev zem slovenskú kalí;
a on, čo toť hanu na Slováka kydal,
sám on krivú dušu pred Slovákom vydal.

Zatrúbili trúby ozonom veselým,
a sláva na slávu znela Breznom celým.
Ale tam za Hronom, čím prišiel deň nový,
neostal ani len znak po kurucovi.
A tak to bývalo, i tak bude bývať:
budú sa pokorní na pád pyšných dívať.
Nepravých nepravosť uvalí do skazy,
lež pravda — hoj, pravda! — tá iste zvíťazí.",
https://zlatyfond.sme.sk/dielo/226/Chalupka_Vseslav/1,"Stojí háj starý na poli širokom;
popodeň Visla tichým ide tokom.
Jasné svoje si vody kalom zakalila:
a zem v tom háji lômom je pokrytá,
a žeň na poli do stebla vybitá;
azda že to divoká búrka tam búrila.

Pod hájom pustá prestiera sa niva,
a na tej nive vojín odpočíva.
Pekná vojínova tvár — dve zvädlé ľalie:
stoveká lipa ponadeň sa kloní,
žlté mu listy na tvár bledú roní,
a vojín sa nebudí, bo on už nežije. —

Divoká to tam búrka nebúrila,
ale nešťastná vojna sa točila,
aby tú Pán Boh z ľudskej vymazal pamäti
v poli nad Vislou, tam kde ten háj stojí,
tam sa na úmor bili dvaja svoji;
Rus a Ľach, rodní bratia, jednej matky deti. —

To kliatba naša! — Večné naše sváry
zložili Slávu-mať našu — na máry,
a slavianska do jarma upadla sloboda,
lež dá Boh, udrie tá hodina svatá,
kde dávna kliatba bude z nás odkliata
a ruku na večný mier brat bratovi podá. —

Bili sa bratia deň jeden — i druhý:
v treťom na zorách hučal už boj tuhý,
kolo hája nad Vislou, ďalekým priestorom,
Rus jak more sa rozlial cez tie nivy;
Lach uderil naň — ani víchor divý:
zúril víchor — a more ostalo len morom. —

Vtedy náš vojín v nemom stál si bôli,
tam na tom smutnom bratovraždy poli,
kde Slavianín vo krvi slavianskej sa brodil;
videl, brat brata jak nesie na skazu,
a on ti meč svoj popadol odrazu,
zlomil ho — a do poľa ďaleko zahodil.

A pole čierna mrákava zastrela,
a z tej mrákavy hromom bijú delá,
a strašlivý príval gúľ na pluky sa valí:
a zôkol-vôkol po šírej rovine
junač slavianska pluk za plukom hynie,
a jasné vody Visly krv slavianska kalí.

A môj ti vojín zbledol na ľaliu,
a proti bratom, kde bratia boj bijú,
ta sa ešte raz ozrel a žiaľom zastonal:
„Na ti, môj Bože, na v obeť krv moju,
len posväť bratov, posväť už k pokoju!“
zvolal Všeslav ranený, padol a dokonal.",
https://zlatyfond.sme.sk/dielo/229/Chalupka_Valibuk/1,"Išiel som raz cez horu,
ubil som tam potvoru. —

Ja len sám; — a dokola
ako v rohu tma bola
a na hore zo skaly
sovy polnoc hlásali. —

Idem, idem; — iba ti
počnú skaly pukati,
a priepasť sa otvára,
a z nej oheň vyhára;
a v tom ohni vykročí
potvora mi pred oči;
rastie, rastie do výše,
a ko mne sa kolíše;
cerí na mňa zubiská
a okáľmi zablýska. —
„Čože si za mátoha?
Ak si dobrô, chváľ Boha! —
Pokoj boží pokojným
s požehnaním prehojným:
lež ak neznáš pokoja,
naučí ťa zbroj moja.
A varuj sa mojich rúk:
Ja som víťaz Valibuk.“ —
Zadupala nohami;
do mňa pošla rohami. —
„Nuž tak? — tebe do duši!“
Lapil som ju za uši,
trepol som ju o bralo,
len tak pod ňou zdundžalo. —
Vyskočila potvora,
a späla sa dohora;
bryzgla na mňa plameňom,
praskla do mňa kameňom. —

Už ma bol jed dopálil;
len ja buka vyvalil,
a tú kliatu ohavu
tresk! tým bukom cez hlavu. —
Bratu! Tak ti zrevala,
až sa hora lámala. —

Ešte že jej pár razí
dám tým bukom za väzy:
ale ti mi utiekla,
sám neviem kde do pekla.
Iba keď mi zmizela,
a priepasť sa zavrela,
a zem búrkou ohromnou
zatriasla sa podo mnou. —
No tak! — Pokoj pokojným,
s požehnaním prehojným. —
Lež ak neznáš pokoja,
naučí ťa zbroj moja.
A varuj sa mojich rúk:
ja som víťaz Valibuk.",
https://zlatyfond.sme.sk/dielo/230/Chalupka_Zrada/1,"Vychodí mesiačik
spoza sivých holí:
ja, čo len naň pozriem,
duša ma zabolí.

Bodaj si bol, bodaj,
spadol z toho neba!
Dala mne moja mať,
mesiačku, pre teba. —

V našom dvore lipa,
pod lipou lavička,
už k nám šuhaj chodí,
ešte som maličká.

Jaj, bože môj, bože!
Akáže to vina,
čo sa so šuhajom
pobaví dievčina?
Šuhaj a dievčina, —
dva holúbky v páre;
spolu sedajú si
na jednom konáre;

spolu si lietajú
po zelenom háju:
jaj, bože, či preto
i oni hriech majú?

Načo si, mesiačku,
spoza mraku blysol,
keď ma šuhajíčok
kolo bočku stisol?

Moja mať nespala,
oblokom hľadela;
a mňa so šuhajom
pod lipou zazrela:

Bodaj si bol, bodaj,
spadol z toho neba;
dala mne moja mať,
mesiačku, pre teba.",
https://zlatyfond.sme.sk/dielo/231/Chalupka_Zial/1,"Chodí šuhaj po hájičku,
bielu hlávku k zemi kloní;
a po jeho bledom líčku
jedna slza druhú roní;
Jajže, čo sa to len deje,
že ten šuhaj slzy leje? —

Nad hájikom skala stojí,
na tej skale mladý dúbok;
na tom dúbku dvaja svoji,
holubička i holúbok:
Holúbky od svojej mladi
mali sa vždy verne radi.

Čo nik nevie, po stebielku
na hniezdo si nanosili,
a v tom hniezde si postieľku
svojím perím popravili:
manželskú to postieľočku,
svoj’ nádeji kolísočku.

Dobre tomu holúbkovi
s holubičkou v jednom páre:
dobre bolo šuhajovi,
mal on dievča krásnej tváre:
ale dievča už v hrobe je,
preto šuhaj slzy leje.",
https://zlatyfond.sme.sk/dielo/233/Chalupka_Kraloholska/1,"Na Kráľovej holi
jasná vatra svieti;
okolo tej vatry
dvanásť hôrnych detí.

Hoj, švarná to junač,
ako jeden, všetci:
valaška im v pästi,
karabín na pleci;

v opasku širokom
pekných pár pištolí,
také deti rastú
na Kráľovej holi. —

Nad Kráľovou hoľou
čierne mraky stali,
ten náš milý národ
v ťažkom nám je žiali.

V tom našom národe
zle to tam, nedobre:
krivda za stôl sadla,
pravda u dvier žobre. —

Do Kráľovej holi
bijú hromy z neba:
Hoj, ktože zastane,
národ náš, za teba?

A ktože by zastal?
Nik, iba boh a my:
boh do krivdy hromom,
a junák guľami. —

Pod Kráľovou hoľou
jasné šíky stoja,
kráľ volá: Do zbroje!
ty rodinka moja!

Do zbroje! kto si syn
svojho rodu hodný:
abože mi zahyň,
abo buď slobodný.",
https://zlatyfond.sme.sk/dielo/234/Chalupka_Kozak/1,"Som vojak od rodu,
kozáčka ma mala:
nad mojou kolískou
zástava mi viala;

zástava mi viala;
trúby mi spievali;
víťaza mi otca
na vojnu volali.

Hoj, leteli deti
kozáckeho rodu,
leteli na vojnu
za svoju slobodu.

Verný otcov koník
sám sa vrátil z boja,
zvädla mi od žiaľu
dobrá mati moja.

Zvädla ako ruža
odlomená v kvete,
ostal malý kozák
sirotou na svete.

Zahynie na stepi
lipka sama jedna,
a bez dobrých ľudí
tá sirota biedna.

Nedala mne zhynúť
tá moja rodina,
vzali mňa sirotu
kozáci za syna;

vzali si mňa, vzali
za syna rodného,
zo mňa vychovali
kozáka švárneho.

Hoj, dali mne oni
ostrú šabľu k boku;
dali mi koníka
bystrého do skoku.

Koníkom aby som
Tatárov naháňal,
šabľou aby som im
hlavy o zem ráňal.

A mne ti pristalo
v tom ich jasnom šíku,
ako v čate orlov
mladému orlíku. —

Som vojak od rodu;
neumriem v pokoji,
umriem ja vo svätom
za môj národ boji;

za jeho slobodu
a za jeho slávu
z ďaky ja položím
mladú moju hlavu.

Neumriem na loži;
umriem ja na koni:
keď z koňa poletím,
šabľa mi zazvoní,

šabľa mi zazvoní,
trúba zaspieva mi:
vykopú mi jamu
kozáci šabľami.

V tej jame večný môj
nocľah mi pripravia,
kozácku zástavu
na hrob mi postavia.

Kozácku zástavu,
svetu na znamenie;
že tam víťaz kozák
slávne vzal skončenie.",
https://zlatyfond.sme.sk/dielo/235/Chalupka_Vojenska/1,"Trúby trúbia, kráľ nás volá,
volá pod zástavy.
Hoj, do zbroja! — Hoj, do zbroja,
kto si Slovák pravý.

Hor’ sa, brať moja!
vrah ti je vo vlasti:
Šabľu ku boku,
samopal do pästi! —

Slovensko! Ty vlasti milá!
svätá naša mati!
Hoj, dá to Boh, nebude vrah
po tebe šliapati.

Hoj, nie; nebude,
počím my žijeme.
Von, von so vrahom
zo slovenskej zeme!

Neraz do tej našej vlasti
cudzí udrel zbojom,
lež tu vydal čiernu dušu
pod slovenským zbrojom.

Poď, vrahu; poď len: —
a veď ešte jesto
aj tebe na hrob
v našej zemi miesto.

A ja sa ti, národe môj,
svätým Bohom božím,
čím nezlomím jarmo tvoje,
zbroj tento nezložím.

Keď padnem, z ďaky
padnem ja za teba:
Tak mi pomáhaj,
svätý Boh môj z neba!",
https://zlatyfond.sme.sk/dielo/236/Chalupka_Sen/1,"Keď som pásol na poľani,
pozaspal som o svitaní;
slnko horou zasvietilo,
milý môj sen rozplašilo.

Keby vedel, kde to leží,
kam to tá noc ráno beží:
letel by ta ako strela,
vrátiť by sa mi musela.

Zdalo sa mi vo sne, zdalo:
dievča moje ma čakalo,
čakalo ma s pekným pierkom
na záhrade pod večierkom.

A za dvermi na rozluku
podalo mi pravú ruku,
a z tej ruky prsteň zlatý,
na závdavok lásky svätý. —

Zdalo sa mi zase, zdalo:
dievča moje so mnou stálo;
stálo so mnou jedným párom
v božom dome pred oltárom.

A kňaz už nám kľaknúť kázal,
už by nám bol ruky zviazal;
slnko horou zasvietilo,
milý môj sen rozplašilo.

Keby vedel, kde to leží,
kam to tá noc ráno beží:
letel by ta ako strela,
vrátiť by sa mi musela.",
https://zlatyfond.sme.sk/dielo/237/Chalupka_Vojin-na-umore/1,"Koníku môj vraný,
od kráľa mi daný,
už ma neponesieš,
ja som porúbaný.

Tečie, — dotekáva
tá moja krv mladá;
už na moje oči
tma hrobová padá. —

Hen slovenská Tatra,
tam bystrý Váh beží;
tam moja dedinka
v šírom poli leží.

Maličká dedinka,
v nej dobrá rodina,
nikdy neprivíta
víťazného syna.

Dajte, bratia, ohlas
smutnému otcovi,
že som padol verný
vlasti i kráľovi.",
https://zlatyfond.sme.sk/dielo/238/Chalupka_Juhoslovanom/1,"Hoj, zavisli čierne mraky
nad bielym Balkánom:
Zle je, zle je, nedobre je
balkánskym Slovänom.
Tam ten Turčín kliaty
šliape na kríž svätý;
tam brať naša drahá
hynie rukou vraha:
Už je čas;
trúby hlas
volá v boj za slobodu:
Bože, daj,
Bože, daj
šťastia vášmu národu!
Srb i Bulhar verne brat pri bratu stoj,
a sláva ovenčí víťazný váš boj.

Hoj, zabúria čierne mraky
nad bielym Balkánom:
Zle je, ale bude horšie
balkánskym Slovänom:
Blysnú ostré meče,
prúdom krv potečie:
Lež rodu za slávu
rád dá junák hlavu.
Už je čas;
trúby hlas
volá v boj za slobodu:
Bože, daj,
Bože, daj
šťastia vášmu národu!
Srb i Bulhar verne brat pri bratu stoj,
a sláva ovenčí víťazný váš boj.

Hoj, zaniknú čierne mraky
nad bielym Balkánom:
Zle je, ale bude dobre
balkánskym Slovänom.
Deň po noci svitne,
vlasť im zas vykvitne,
a sláva omladne,
a vrah Turčín padne.
Už je čas;
trúby hlas
volá v boj za slobodu:
Bože, daj,
Bože, daj
šťastia vášmu národu!
Srb i Bulhar verne brat pri bratu stoj,
a sláva ovenčí víťazný váš boj.",
https://zlatyfond.sme.sk/dielo/239/Chalupka_Bolo-i-bude/1,"Veje vietor, veje
od Tatry k Dunaju:
Smutné hlasy idú
po slovenskom kraju.

Po slovenskom kraju
také idú hlasy:
už sa pominuli
tie slovenské časy: —

Časy naše, časy,
časy našej slávy,
keď nad Nitrou viali
slovenské zástavy.

Hoj, Nitro, zlatý trón
kráľa Svätopluka,
čo raz naň pomyslím,
srdce vo mne puká.

Boli sme my, boli
medzi národami,
ako ten náš Kriváň
nad tými Tatrami.

Bol ten náš kraj v kvete,
ale ten kvet zvädol:
Dobrú noc, Slováci!
Váš deň už zapadol. —

A keď aj zapadol,
veď on zase svitne;
ten náš slovenský kraj
v nový kvet vykvitne.

Hore sa, Slováci!
Hore sa! — a Boh dá:
bude Slovák ešte,
čím býval inohdá.

Stojí ešte, stojí
Kriváň nad Tatrami:
bude Slovák, čím bol
medzi národami.",
